No.,label,Mnemonic,SubSpecies,Quadrat,PX,PY,PXE,PXN,PYE,PYN,UTM Northi,UTM Eastin,TreeID,Tag,StemID,StemTag,Census,DBH,HOM,Date,Codes,Stem,Status,geometry,easting_short,northing_short,tree_id
210823,Croton dichogamous,CROTDI,,6506,1285.71985,116.5986,1158.672707,557.2729042,-50.53763496,105.077024,32070.66993,264017.6051,204376,650534,428721,650534,1,20.0,0.5,5/9/14,,main,alive,POINT (264017.6051 32070.66993),264018.0,32071.0,13809
210833,Croton dichogamous,CROTDI,,6506,1287.96179,117.6445,1160.693112,558.2446341,-50.99096213,106.0195744,32072.58421,264019.1722,204380,650544,428731,650544,1,22.0,0.5,5/9/14,,main,alive,POINT (264019.1722 32072.58421),264019.0,32073.0,13662
210859,Croton dichogamous,CROTDI,,6506,1290.63562,110.8124,1163.10273,559.4035592,-48.02970722,99.86258167,32067.58614,264024.543,204390,650572,428759,650572,1,41.0,0.54,5/9/14,M,main,alive,POINT (264024.543 32067.58614),264025.0,32068.0,13915
210882,Croton dichogamous,CROTDI,,6506,1290.09326,116.7168,1162.613963,559.1684827,-50.5888667,105.1835442,32072.67203,264021.4951,204398,650596,428783,650596,1,21.0,0.5,5/9/14,,main,alive,POINT (264021.4951 32072.67203),264021.0,32073.0,13687
210883,Croton dichogamous,CROTDI,,6506,1292.2876,117.4991,1164.591472,560.1195812,-50.92794102,105.888542,32074.32812,264023.1335,204399,650597,428784,650597,1,126.0,0.27,5/9/14,M,main,alive,POINT (264023.1335 32074.32812),264023.0,32074.0,13552
210895,Croton dichogamous,CROTDI,,6506,1295.9458,115.1312,1167.88819,561.7051643,-49.90161596,103.7546237,32073.77979,264027.4566,204406,650615,428802,650615,1,31.0,0.5,5/9/14,M,main,alive,POINT (264027.4566 32073.77979),264027.0,32074.0,13626
210948,Croton dichogamous,CROTDI,,6507,1282.10913,121.49414,1155.418777,555.7079004,-52.65952162,109.488816,32073.51672,264012.2293,204426,650681,428868,650681,1,20.0,0.5,5/11/14,,main,alive,POINT (264012.2293 32073.51672),264012.0,32074.0,13598
210955,Croton dichogamous,CROTDI,,6507,1280.12744,136.62131,1153.632906,554.8489713,-59.21613032,123.1212096,32086.29018,264003.8868,204434,650693,428880,650693,1,24.0,0.5,5/11/14,,main,alive,POINT (264003.8868 32086.29018),264004.0,32086.0,12951
210977,Croton dichogamous,CROTDI,,6507,1286.59937,137.308,1159.465319,557.6541168,-59.51376416,123.740045,32089.71416,264009.4216,204449,650724,428911,650724,1,22.0,0.48,5/11/14,,main,alive,POINT (264009.4216 32089.71416),264009.0,32090.0,12651
211117,Croton dichogamous,CROTDI,,6508,1291.63843,152.47231,1164.006449,559.8382097,-66.08647055,137.4059086,32105.56412,264007.39,204531,650931,429118,650931,1,20.0,0.5,5/12/14,,main,alive,POINT (264007.39 32105.56412),264007.0,32106.0,11757
211142,Croton dichogamous,CROTDI,,6508,1297.77954,158.50951,1169.540731,562.499967,-68.70318987,142.8465487,32113.66652,264010.3075,204548,650965,429152,650965,1,28.0,0.47,5/12/14,,main,alive,POINT (264010.3075 32113.66652),264010.0,32114.0,11439
211161,Croton dichogamous,CROTDI,,6509,1282.4679,160.25603,1155.742096,555.863403,-69.46018859,144.420488,32108.60389,263995.7519,204563,650992,429179,650992,1,23.0,0.5,5/14/14,,main,alive,POINT (263995.7519 32108.60389),263996.0,32109.0,11653
211162,Croton dichogamous,CROTDI,,6509,1280.54797,160.31627,1154.011882,555.0312427,-69.48629857,144.4747754,32107.82602,263993.9956,204564,650993,429180,650993,1,27.0,0.46,5/14/14,M,main,alive,POINT (263993.9956 32107.82602),263994.0,32108.0,11722
211280,Croton dichogamous,CROTDI,,6509,1295.37146,162.78532,1167.370603,561.4562266,-70.55646534,146.6998487,32116.47608,264006.2841,204629,651165,429352,651165,1,24.0,0.5,5/14/14,M,main,alive,POINT (264006.2841 32116.47608),264006.0,32116.0,11339
211324,Croton dichogamous,CROTDI,,6510,1287.65674,199.1004,1160.418206,558.1124155,-86.29660507,179.4264898,32145.85891,263983.5916,204659,651227,429414,651227,1,20.0,0.5,5/16/14,,main,alive,POINT (263983.5916 32145.85891),263984.0,32146.0,9693
211330,Croton dichogamous,CROTDI,,6510,1293.87585,199.9211,1166.02278,560.8079805,-86.65232321,180.1660931,32149.29407,263988.8405,204666,651235,429422,651235,1,23.0,0.5,5/16/14,M,main,alive,POINT (263988.8405 32149.29407),263989.0,32149.0,9524
211337,Croton dichogamous,CROTDI,,6510,1293.96765,196.46429,1166.105509,560.8477696,-85.15402905,177.0508644,32146.21863,263990.4215,204668,651242,429429,651242,1,27.0,0.5,5/16/14,M,main,alive,POINT (263990.4215 32146.21863),263990.0,32146.0,9655
211413,Croton dichogamous,CROTDI,,6511,1286.43103,200.34639,1159.313613,557.5811528,-86.83665776,180.5493585,32146.45051,263981.947,204720,651369,429556,651369,1,28.0,0.5,5/18/14,M,main,alive,POINT (263981.947 32146.45051),263982.0,32146.0,9721
211446,Croton dichogamous,CROTDI,,6511,1282.11182,215.1317,1155.421201,555.7090663,-93.2450932,193.8736726,32157.90274,263971.6461,204736,651409,429596,651409,1,27.0,0.5,5/18/14,M,main,alive,POINT (263971.6461 32157.90274),263972.0,32158.0,8904
211449,Croton dichogamous,CROTDI,,6511,1280.15527,217.4256,1153.657986,554.8610338,-94.23934425,195.9409032,32159.12194,263968.8886,204737,651412,429599,651412,1,33.0,0.5,5/18/14,M,main,alive,POINT (263968.8886 32159.12194),263969.0,32159.0,8871
211462,Croton dichogamous,CROTDI,,6511,1287.06079,219.90691,1159.881144,557.8541113,-95.31482491,198.177025,32164.35114,263974.0363,204740,651426,429613,651426,1,28.0,0.5,5/18/14,,main,alive,POINT (263974.0363 32164.35114),263974.0,32164.0,8532
211488,Croton dichogamous,CROTDI,,6511,1296.89844,219.9057,1168.746696,562.1180696,-95.31430045,198.1759345,32168.614,263982.9024,204752,651469,429656,651469,1,20.0,0.48,5/18/14,,main,alive,POINT (263982.9024 32168.614),263983.0,32169.0,8181
211570,Croton dichogamous,CROTDI,,6512,1282.65125,222.48486,1155.907328,555.9428729,-96.43219249,200.5002374,32164.76311,263968.9451,204819,651603,429790,651603,1,24.0,0.5,5/20/14,,main,alive,POINT (263968.9451 32164.76311),263969.0,32165.0,8474
211605,Croton dichogamous,CROTDI,,6512,1283.07104,227.80103,1156.285637,556.1248236,-98.73639391,205.2910952,32169.73592,263967.0192,204832,651645,429832,651645,1,37.0,0.5,5/20/14,M,main,alive,POINT (263967.0192 32169.73592),263967.0,32170.0,8140
211634,Croton dichogamous,CROTDI,,6512,1285.4115,220.98059,1158.394827,557.1392552,-95.78019283,199.1446103,32164.60387,263972.0846,204845,651680,429867,651680,1,22.0,0.5,5/20/14,Q,main,alive,POINT (263972.0846 32164.60387),263972.0,32165.0,8412
211644,Croton dichogamous,CROTDI,,6512,1288.93311,223.36253,1161.568452,558.6656358,-96.81260329,201.2911813,32168.27682,263974.2258,204853,651691,429878,651691,1,35.0,0.5,5/20/14,"M,Q",main,alive,POINT (263974.2258 32168.27682),263974.0,32168.0,8371
211660,Croton dichogamous,CROTDI,,6512,1281.34607,231.81841,1154.731118,555.3771653,-100.4776574,208.9115018,32172.60867,263963.7235,204861,651709,429896,651709,1,30.0,0.5,5/20/14,M,main,alive,POINT (263963.7235 32172.60867),263964.0,32173.0,7965
211679,Croton dichogamous,CROTDI,,6512,1284.50537,231.847,1157.578235,556.7465089,-100.4900492,208.9372667,32174.00378,263966.5582,204873,651729,429916,651729,1,29.0,0.5,5/20/14,M,main,alive,POINT (263966.5582 32174.00378),263967.0,32174.0,7923
211691,Croton dichogamous,CROTDI,,6512,1281.0271,236.7106,1154.443667,555.2389133,-102.598092,213.3202748,32176.87919,263961.3156,204878,651741,429928,651741,1,42.0,0.5,5/20/14,,main,alive,POINT (263961.3156 32176.87919),263961.0,32177.0,7715
211757,Croton dichogamous,CROTDI,,6512,1291.82605,230.8667,1164.175529,559.9195303,-100.0651552,208.0538341,32176.29336,263973.5804,204895,651811,429997,651811,1,23.0,0.5,5/20/14,M,main,alive,POINT (263973.5804 32176.29336),263974.0,32176.0,7716
211767,Croton dichogamous,CROTDI,,6512,1290.21423,232.3654,1162.72298,559.220915,-100.7147407,209.4044415,32176.94536,263971.4782,204897,651819,430005,651819,1,22.0,0.52,5/20/14,M,main,alive,POINT (263971.4782 32176.94536),263971.0,32177.0,7647
211794,Croton dichogamous,CROTDI,,6512,1294.82605,237.2357,1166.879087,561.2198282,-102.8256875,213.7934876,32183.33332,263973.5234,204905,651852,430038,651852,1,30.0,0.5,5/20/14,M,main,alive,POINT (263973.5234 32183.33332),263974.0,32183.0,7305
211796,Croton dichogamous,CROTDI,,6512,1296.9054,236.733,1168.752968,562.1210862,-102.6078009,213.3404614,32183.78155,263975.6152,204912,651864,430050,651864,1,26.0,0.5,5/20/14,M,main,alive,POINT (263975.6152 32183.78155),263976.0,32184.0,7245
211848,Croton dichogamous,CROTDI,,6512,1295.20679,229.53995,1167.222205,561.3848533,-99.49009853,206.8581856,32176.56304,263977.2021,204938,651934,430120,651934,1,44.0,0.5,5/20/14,M,main,alive,POINT (263977.2021 32176.56304),263977.0,32177.0,7618
211858,Croton dichogamous,CROTDI,,6512,1297.50122,222.25575,1169.289913,562.3793341,-96.33288875,200.2937666,32170.9931,263982.427,204944,651951,430137,651951,1,38.0,0.5,5/20/14,M,main,alive,POINT (263982.427 32170.9931),263982.0,32171.0,8087
211866,Croton dichogamous,CROTDI,,6512,1295.55164,222.7637,1167.532979,561.5343225,-96.55305084,200.7515241,32170.60585,263980.4499,204947,651960,430146,651960,1,22.0,0.5,5/20/14,,main,alive,POINT (263980.4499 32170.60585),263980.0,32171.0,8051
211870,Croton dichogamous,CROTDI,,6512,1299.12207,224.74911,1170.7506,563.0818633,-97.41359227,202.5407477,32173.94261,263982.807,204950,651965,430151,651965,1,40.0,0.5,5/20/14,M,main,alive,POINT (263982.807 32173.94261),263983.0,32174.0,7900
212818,Croton dichogamous,CROTDI,,6602,1319.94214,29.47886,1189.513356,572.1059605,-12.77709909,26.56593544,32006.9919,264086.2063,205809,660154,432266,660154,1,28.0,0.5,4/15/14,M,main,alive,POINT (264086.2063 32006.9919),264086.0,32007.0,17442
212839,Croton dichogamous,CROTDI,,6603,1301.51685,51.9143,1172.908742,564.119839,-22.5013503,46.7844395,32019.22428,264059.8774,205827,660187,432299,660187,1,30.0,0.5,4/16/14,M,main,alive,POINT (264059.8774 32019.22428),264060.0,32019.0,16757
212841,Croton dichogamous,CROTDI,,6603,1304.38062,50.891,1175.489532,565.3610903,-22.05781871,45.86225588,32019.54335,264062.9017,205828,660189,432301,660189,1,26.0,0.5,4/16/14,,main,alive,POINT (264062.9017 32019.54335),264063.0,32020.0,16731
212882,Croton dichogamous,CROTDI,,6603,1315.82202,44.90637,1185.800361,570.3201661,-19.46388494,40.46899121,32019.10916,264075.8065,205853,660252,432364,660252,1,35.0,0.5,4/16/14,M,main,alive,POINT (264075.8065 32019.10916),264076.0,32019.0,16759
212953,Croton dichogamous,CROTDI,,6605,1311.9093,99.354,1182.274273,568.6242657,-43.06326306,89.5364322,32066.4807,264048.681,205932,660469,432581,660469,1,27.0,0.5,4/18/14,M,main,alive,POINT (264048.681 32066.4807),264049.0,32066.0,14093
212962,Croton dichogamous,CROTDI,,6605,1312.38,84.2471,1182.698461,568.8282824,-36.51544004,75.92230566,32053.07059,264055.653,205941,660482,432594,660482,1,21.0,0.5,4/18/14,,main,alive,POINT (264055.653 32053.07059),264056.0,32053.0,14836
212999,Croton dichogamous,CROTDI,,6607,1317.15906,131.47701,1187.005283,570.8996829,-56.98642297,118.4852386,32097.70492,264039.4889,206011,660610,432722,660610,1,30.0,0.5,4/19/14,M,main,alive,POINT (264039.4889 32097.70492),264039.0,32098.0,12264
213051,Croton dichogamous,CROTDI,,6608,1319.02197,159.95641,1188.684111,571.7071288,-69.33032351,144.1504747,32124.1776,264028.8238,206064,660732,432844,660732,1,20.0,0.5,4/20/14,,main,alive,POINT (264028.8238 32124.1776),264029.0,32124.0,10858
213076,Croton dichogamous,CROTDI,,6609,1308.84949,169.79126,1179.516815,567.2980443,-73.59306817,153.0135036,32128.63155,264015.3937,206083,660776,432888,660776,1,31.0,0.5,4/21/14,M,main,alive,POINT (264015.3937 32128.63155),264015.0,32129.0,10636
213099,Croton dichogamous,CROTDI,,6609,1301.84729,179.5177,1173.20653,564.2630625,-77.80882439,161.778835,32134.3619,264004.8677,206092,660801,432913,660801,1,23.0,0.5,4/21/14,M,main,alive,POINT (264004.8677 32134.3619),264005.0,32134.0,10306
213131,Croton dichogamous,CROTDI,,6609,1315.44543,172.774,1185.460983,570.1569398,-74.88588493,155.7015071,32134.17845,264020.0451,206114,660861,432973,660861,1,34.0,0.5,4/21/14,M,main,alive,POINT (264020.0451 32134.17845),264020.0,32134.0,10339
213139,Croton dichogamous,CROTDI,,6609,1319.47156,174.29829,1189.089275,571.9019958,-75.54656192,157.0751759,32137.29717,264023.0127,206117,660870,432982,660870,1,22.0,0.5,4/21/14,M,main,alive,POINT (264023.0127 32137.29717),264023.0,32137.0,10178
213215,Croton dichogamous,CROTDI,,6610,1300.18628,199.4265,1171.709651,563.5431266,-86.43794745,179.7203665,32151.58349,263994.7417,206170,660973,433085,660973,1,20.0,0.5,4/23/14,,main,alive,POINT (263994.7417 32151.58349),263995.0,32152.0,9315
213254,Croton dichogamous,CROTDI,,6610,1314.89001,190.7023,1184.960447,569.9162026,-82.65659471,171.8582398,32150.09444,264011.7739,206183,661014,433126,661014,1,25.0,0.5,4/23/14,,main,alive,POINT (264011.7739 32150.09444),264012.0,32150.0,9419
213287,Croton dichogamous,CROTDI,,6610,1318.06006,181.47212,1187.817251,571.2902056,-78.65593375,163.5401309,32143.15034,264018.6313,206197,661049,433161,661049,1,58.0,0.5,4/23/14,M,main,alive,POINT (264018.6313 32143.15034),264019.0,32143.0,9857
213294,Croton dichogamous,CROTDI,,6610,1318.05872,184.88348,1187.816044,571.2896248,-80.1345284,166.6144007,32146.22403,264017.1515,206203,661058,433170,661058,1,22.0,0.5,4/23/14,,main,alive,POINT (264017.1515 32146.22403),264017.0,32146.0,9640
213382,Croton dichogamous,CROTDI,,6612,1301.25012,223.37871,1172.668369,564.0042296,-96.81961623,201.3057624,32173.62999,263985.3188,206287,661259,433371,661259,1,29.0,0.5,4/26/14,M,main,alive,POINT (263985.3188 32173.62999),263985.0,32174.0,7901
213865,Croton dichogamous,CROTDI,,6705,1324.8595,86.521,1193.944811,574.2373046,-37.50102244,77.97151247,32060.52882,264065.9138,207239,670603,435853,670603,1,41.0,0.5,4/19/14,M,main,alive,POINT (264065.9138 32060.52882),264066.0,32061.0,14356
213986,Croton dichogamous,CROTDI,,6708,1324.82214,146.1022,1193.911143,574.2211116,-63.32545717,131.6652548,32114.20637,264040.0557,207405,670952,436202,670952,1,26.0,0.5,4/23/14,M,main,alive,POINT (264040.0557 32114.20637),264040.0,32114.0,11441
213998,Croton dichogamous,CROTDI,,6708,1322.34509,152.2851,1191.67886,573.1474774,-66.00532763,137.2371976,32118.70467,264035.1435,207413,670972,436222,670972,1,24.0,0.5,4/23/14,M,main,alive,POINT (264035.1435 32118.70467),264035.0,32119.0,11162
214070,Croton dichogamous,CROTDI,,6709,1328.8042,160.22342,1197.49972,575.9470662,-69.44605435,144.3911003,32128.65817,264037.5237,207480,671153,436403,671153,1,40.0,0.5,4/24/14,M,main,alive,POINT (264037.5237 32128.65817),264038.0,32129.0,10638
214089,Croton dichogamous,CROTDI,,6709,1321.20959,177.99651,1190.655564,572.6553146,-77.14949105,160.4079599,32141.38327,264022.9761,207491,671184,436434,671184,1,22.0,0.48,4/24/14,,main,alive,POINT (264022.9761 32141.38327),264023.0,32141.0,9933
251818,Dichrostachys cinerea,DICHCI,,4925,971.58118,482.01541,875.5753412,421.114962,-208.9211949,434.3855313,32263.82049,263576.1241,179507,497156,362187,497156,1,10.0,0.5,6/7/13,,main,alive,POINT (263576.1241 32263.82049),263576.0,32264.0,3146
251819,Dichrostachys cinerea,DICHCI,,5008,987.08832,158.18111,889.5501584,427.8362621,-68.5608506,142.5505992,31978.70686,263730.4593,179775,500446,362967,500446,1,15.0,0.5,4/12/12,,main,alive,POINT (263730.4593 31978.70686),263730.0,31979.0,19132
251845,Dichrostachys cinerea,DICHCI,,5308,1050.17847,155.98309,946.4061173,455.1815902,-67.60815707,140.5697744,32004.07136,263788.268,186634,530527,387517,530527,1,20.0,0.5,10/14/14,Q,main,alive,POINT (263788.268 32004.07136),263788.0,32004.0,17623
251851,Dichrostachys cinerea,DICHCI,,5408,1079.87354,141.75174,973.1668981,468.0524018,-61.43982596,127.7446812,32004.11708,263821.1971,187899,540672,390420,540672,1,29.0,0.5,9/24/14,,main,alive,POINT (263821.1971 32004.11708),263821.0,32004.0,17601
264760,Euclea divinorum,EUCLDI,,4307,857.44031,131.6324,772.713189,371.6425874,-57.05377406,118.6252738,31898.58786,263625.1294,173693,430227,345171,430227,1,23.0,0.48,3/4/12,M,main,alive,POINT (263625.1294 31898.58786),263625.0,31899.0,24453
264924,Euclea divinorum,EUCLDI,,4719,925.89166,379.7551,834.4005862,401.3116343,-164.5982423,342.2299733,32151.86161,263579.2723,176267,470986,350003,470986,1,24.0,1.3,3/17/12,M,main,alive,POINT (263579.2723 32151.86161),263579.0,32152.0,9284
265091,Euclea divinorum,EUCLDI,,4724,929.23792,477.23639,837.4161888,402.7620125,-206.8498118,430.0787455,32241.16076,263540.0364,176443,471772,350789,471772,1,32.0,1.3,3/21/12,M,main,alive,POINT (263540.0364 32241.16076),263540.0,32241.0,4203
265107,Euclea divinorum,EUCLDI,,4724,931.60791,476.20959,839.5519905,403.7892435,-206.4047632,429.1534077,32241.26265,263542.6172,176450,471810,350827,471810,1,15.0,1.3,3/21/12,,main,alive,POINT (263542.6172 32241.26265),263543.0,32241.0,4255
265118,Euclea divinorum,EUCLDI,,4724,936.85229,475.11929,844.2781523,406.0623288,-205.9321917,428.1708446,32242.55317,263547.816,176455,471821,350838,471821,1,48.0,1.3,3/21/12,,main,alive,POINT (263547.816 32242.55317),263548.0,32243.0,4114
265202,Euclea divinorum,EUCLDI,,4725,928.78796,480.76736,837.0106911,402.5669852,-208.3802494,433.2608061,32244.14779,263538.1004,176481,471922,350939,471922,1,16.0,1.3,3/23/12,M,main,alive,POINT (263538.1004 32244.14779),263538.0,32244.0,4111
265314,Euclea divinorum,EUCLDI,,4815,947.73169,283.07254,854.0825151,410.7778154,-122.6928685,255.1010053,32074.19882,263640.8596,176770,480735,351847,480735,1,30.0,0.47,3/16/12,M,main,alive,POINT (263640.8596 32074.19882),263641.0,32074.0,13587
265335,Euclea divinorum,EUCLDI,,4819,956.84741,378.3721,862.2974742,414.7288657,-163.998805,340.983633,32164.0325,263607.7687,176813,480857,351969,480857,1,16.0,0.5,3/17/12,M,main,alive,POINT (263607.7687 32164.0325),263608.0,32164.0,8482
265396,Euclea divinorum,EUCLDI,,4819,959.46069,363.60791,864.6525255,415.8615465,-157.5995237,327.678352,32151.8599,263616.523,176839,481027,352140,481027,1,15.0,0.48,3/17/12,,main,alive,POINT (263616.523 32151.8599),263617.0,32152.0,9322
265450,Euclea divinorum,EUCLDI,,4821,947.97717,419.7272,854.3037382,410.8842145,-181.9234538,378.2522695,32197.45648,263581.8503,176886,481193,352306,481193,1,39.0,0.5,3/19/12,,main,alive,POINT (263581.8503 32197.45648),263582.0,32197.0,6559
265469,Euclea divinorum,EUCLDI,,4821,959.13959,417.48001,864.3631547,415.7223713,-180.9494484,376.2271334,32200.2695,263592.8837,176903,481227,352340,481227,1,23.0,0.5,3/19/12,M,main,alive,POINT (263592.8837 32200.2695),263593.0,32200.0,6375
265532,Euclea divinorum,EUCLDI,,4822,953.05951,439.14069,858.8838718,413.0870664,-190.3378933,395.7474346,32217.1545,263578.016,176961,481464,352577,481464,1,37.0,0.54,3/20/12,M,main,alive,POINT (263578.016 32217.1545),263578.0,32217.0,5511
265699,Euclea divinorum,EUCLDI,,4823,956.30701,443.00989,861.8104733,414.4946387,-192.0149308,399.2343034,32222.04894,263579.2655,177178,482403,353516,482403,1,12.0,0.5,3/22/12,M,main,alive,POINT (263579.2655 32222.04894),263579.0,32222.0,5291
265727,Euclea divinorum,EUCLDI,,4824,944.26361,473.97821,850.95713,409.2746365,-205.4376104,427.1425193,32244.73716,263554.9895,177208,482609,353722,482609,1,12.0,0.5,3/25/12,,main,alive,POINT (263554.9895 32244.73716),263555.0,32245.0,4018
265733,Euclea divinorum,EUCLDI,,4824,942.76447,479.74521,849.606126,408.6248603,-207.9372162,432.3396589,32249.28452,263551.1389,177216,482633,353746,482633,1,15.0,0.5,3/25/12,L,main,alive,POINT (263551.1389 32249.28452),263551.0,32249.0,3835
265734,Euclea divinorum,EUCLDI,,4824,946.02087,478.6087,852.5407481,410.0362903,-207.4446157,431.315452,32249.67174,263554.5661,177221,482655,353768,482655,1,19.0,0.5,3/25/12,M,main,alive,POINT (263554.5661 32249.67174),263555.0,32250.0,3810
265743,Euclea divinorum,EUCLDI,,4824,951.06787,472.57269,857.0890337,412.2238246,-204.8284122,425.8758844,32246.41971,263561.7306,177236,482755,353868,482755,1,10.0,0.5,3/25/12,M,main,alive,POINT (263561.7306 32246.41971),263562.0,32246.0,3961
265761,Euclea divinorum,EUCLDI,,4824,953.81549,464.05688,859.5651504,413.4147327,-201.1373825,418.2015558,32239.93629,263567.8978,177294,483078,354191,483078,1,68.0,0.5,3/25/12,,main,alive,POINT (263567.8978 32239.93629),263568.0,32240.0,4279
265855,Euclea divinorum,EUCLDI,,4825,954.66248,488.14978,860.3284459,413.7818458,-211.5800309,439.9137396,32262.01559,263558.2184,177490,483792,354903,483792,1,13.0,0.5,4/8/12,,main,alive,POINT (263558.2184 32262.01559),263558.0,32262.0,3268
265931,Euclea divinorum,EUCLDI,,4908,965.73779,156.1956,870.30936,418.5822463,-67.70026583,140.7612854,31967.66353,263712.0791,177671,490436,355473,490436,1,10.0,0.5,4/12/12,,main,alive,POINT (263712.0791 31967.66353),263712.0,31968.0,19767
266323,Euclea divinorum,EUCLDI,,4919,974.3595,374.6113,878.0791242,422.3191765,-162.3687517,337.5944528,32168.23363,263625.1804,177991,491750,356787,491750,1,32.0,0.5,4/23/12,M,main,alive,POINT (263625.1804 32168.23363),263625.0,32168.0,8251
266330,Euclea divinorum,EUCLDI,,4919,973.57611,375.9328,877.3731441,421.9796297,-162.9415329,338.7853701,32169.085,263623.9016,177992,491757,356794,491757,1,43.0,0.5,4/23/12,M,main,alive,POINT (263623.9016 32169.085),263624.0,32169.0,8188
266353,Euclea divinorum,EUCLDI,,4919,979.31812,375.24139,882.5477631,424.4684041,-162.6418533,338.1622811,32170.95069,263629.3759,178006,491807,356844,491807,1,24.0,0.5,4/23/12,M,main,alive,POINT (263629.3759 32170.95069),263629.0,32171.0,8029
266376,Euclea divinorum,EUCLDI,,4919,975.44031,371.84909,879.053135,422.7876348,-161.1715198,335.1051879,32166.21282,263627.3516,178014,491843,356881,491843,1,22.0,0.5,4/23/12,M,main,alive,POINT (263627.3516 32166.21282),263627.0,32166.0,8380
266380,Euclea divinorum,EUCLDI,,4919,977.35822,373.94531,880.7815287,423.6189195,-162.0800899,336.9942719,32168.93319,263628.1714,178016,491846,356885,491846,1,19.0,0.5,4/23/12,M,main,alive,POINT (263628.1714 32168.93319),263628.0,32169.0,8147
266423,Euclea divinorum,EUCLDI,,4920,966.05524,399.198,870.5954415,418.7198395,-173.0254291,359.7516422,32186.79148,263607.04,178058,491983,357022,491983,1,11.0,0.5,4/24/12,,main,alive,POINT (263607.04 32186.79148),263607.0,32187.0,7042
266447,Euclea divinorum,EUCLDI,,4920,971.50299,391.92569,875.5048774,421.0810719,-169.8733729,353.1979384,32182.59901,263615.1015,178080,492064,357103,492064,1,22.0,0.5,4/24/12,M,main,alive,POINT (263615.1015 32182.59901),263615.0,32183.0,7313
266494,Euclea divinorum,EUCLDI,,4920,975.72791,391.44501,879.3123161,422.91229,-169.6650305,352.7647563,32183.99705,263619.1173,178120,492219,357258,492219,1,26.0,0.47,4/24/12,M,main,alive,POINT (263619.1173 32183.99705),263619.0,32184.0,7219
266559,Euclea divinorum,EUCLDI,,4921,962.48181,416.77051,867.3751165,417.1709984,-180.6419279,375.5877419,32201.07874,263596.2032,178190,492453,357492,492453,1,10.0,0.5,5/9/12,M,main,alive,POINT (263596.2032 32201.07874),263596.0,32201.0,6311
266572,Euclea divinorum,EUCLDI,,4921,963.30304,418.95331,868.1151974,417.5269462,-181.5880246,377.5548507,32203.4018,263595.9972,178194,492466,357505,492466,1,33.0,0.5,5/9/12,M,main,alive,POINT (263595.9972 32203.4018),263596.0,32203.0,6193
266624,Euclea divinorum,EUCLDI,,4922,963.46094,426.18301,868.2574947,417.5953853,-184.7216123,384.070155,32209.98554,263593.0059,178261,492766,357796,492766,1,35.0,0.5,5/18/12,M,main,alive,POINT (263593.0059 32209.98554),263593.0,32210.0,5845
266703,Euclea divinorum,EUCLDI,,4922,966.36053,439.02301,870.8705646,418.8521621,-190.286887,395.641383,32222.81355,263590.0537,178359,493033,358063,493033,1,16.0,0.5,5/18/12,M,main,alive,POINT (263590.0537 32222.81355),263590.0,32223.0,5185
266752,Euclea divinorum,EUCLDI,,4922,979.25818,427.20071,882.493746,424.4424241,-185.1627167,384.987292,32217.74972,263606.801,178518,493602,358632,493602,1,25.0,0.5,5/18/12,,main,alive,POINT (263606.801 32217.74972),263607.0,32218.0,5512
266766,Euclea divinorum,EUCLDI,,4922,979.90253,421.73578,883.0744252,424.7217064,-182.7940378,380.0623736,32213.10408,263609.7504,178537,493634,358664,493634,1,24.0,0.5,5/18/12,M,main,alive,POINT (263609.7504 32213.10408),263610.0,32213.0,5707
266774,Euclea divinorum,EUCLDI,,4923,972.04352,453.7464,875.9919955,421.3153553,-196.6684843,408.9098957,32238.54525,263588.7935,178637,494181,359211,494181,1,11.0,0.48,9/22/12,M,main,alive,POINT (263588.7935 32238.54525),263589.0,32239.0,4359
266824,Euclea divinorum,EUCLDI,,4924,969.14313,469.53656,873.3782047,420.0582317,-203.5124544,423.1397666,32251.518,263579.3358,178856,495012,360042,495012,1,24.0,0.52,5/23/13,,main,alive,POINT (263579.3358 32251.518),263579.0,32252.0,3712
266843,Euclea divinorum,EUCLDI,,4924,968.75073,472.57071,873.0245793,419.8881527,-204.827554,425.8741,32254.08225,263577.667,178971,495458,360486,495458,1,22.0,0.5,5/23/13,,main,alive,POINT (263577.667 32254.08225),263578.0,32254.0,3666
266906,Euclea divinorum,EUCLDI,,4924,975.8772,467.87277,879.4468542,422.9769972,-202.7913136,421.6403824,32252.93738,263586.1255,179141,495915,360949,495915,1,20.0,0.5,5/23/13,,main,alive,POINT (263586.1255 32252.93738),263586.0,32253.0,3668
266907,Euclea divinorum,EUCLDI,,4924,976.44501,469.55811,879.9585566,423.2231045,-203.5217949,423.1591871,32254.70229,263585.9068,179143,495919,360953,495919,1,17.0,0.5,5/23/13,,main,alive,POINT (263585.9068 32254.70229),263586.0,32255.0,3596
266933,Euclea divinorum,EUCLDI,,4924,978.88519,463.08102,882.1576126,424.2807581,-200.7144129,417.3221244,32249.92288,263590.9132,179179,496024,361058,496024,1,10.0,0.5,5/23/13,,main,alive,POINT (263590.9132 32249.92288),263591.0,32250.0,3812
266945,Euclea divinorum,EUCLDI,,4925,962.38513,487.11261,867.2879898,417.1290941,-211.1304876,438.9790565,32264.42815,263565.6275,179216,496115,361149,496115,1,20.0,0.5,6/7/13,M,main,alive,POINT (263565.6275 32264.42815),263566.0,32264.0,3145
